Gene_Symbol,Raw_Detection_Rate_%,Raw_Mean_Expr_All,Raw_Mean_Expr_Detected,Raw_Aggregated_CPM,LooseQC_Detection_Rate_%,LooseQC_Mean_Expr_All,LooseQC_Mean_Expr_Detected,LooseQC_Aggregated_CPM,StrongQC_Detection_Rate_%,StrongQC_Mean_Expr_All,StrongQC_Mean_Expr_Detected,StrongQC_Aggregated_CPM,Cell_Type,Replicate
KBTBD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
KCNA1,0.0,0.0,0.3351,0.0342,0.04,0.0001,0.3351,0.0387,0.05,0.0002,0.3351,0.0396,Day 7 Neuron,Rep 2
KCNA2,0.12,0.0012,0.9831,4.6146,4.62,0.0236,0.5115,4.5827,6.83,0.0325,0.4767,4.6181,Day 7 Neuron,Rep 2
KCNB1,0.32,0.0028,0.8581,14.1861,13.06,0.0729,0.5583,14.9105,19.33,0.1017,0.5261,15.0654,Day 7 Neuron,Rep 2
KCNC1,0.38,0.0031,0.827,16.6156,15.69,0.0875,0.5578,17.7,23.22,0.1228,0.5287,17.8838,Day 7 Neuron,Rep 2
KCNC2,0.17,0.0016,0.9577,7.1028,6.56,0.0351,0.5348,7.1287,9.62,0.047,0.488,7.1478,Day 7 Neuron,Rep 2
KCNC3,0.22,0.002,0.8857,8.7942,8.9,0.0488,0.5483,9.1212,13.04,0.0643,0.4934,9.123,Day 7 Neuron,Rep 2
KCNH1,0.02,0.0002,0.6938,0.8848,0.99,0.0053,0.5312,0.9464,1.48,0.0077,0.5188,0.9621,Day 7 Neuron,Rep 2
KCNH5,0.05,0.0003,0.686,1.8918,1.96,0.0101,0.5158,2.0534,2.93,0.0149,0.5086,2.094,Day 7 Neuron,Rep 2
KCNJ11,0.0,0.0,0.9306,0.1858,0.19,0.0009,0.445,0.1882,0.29,0.0013,0.445,0.1924,Day 7 Neuron,Rep 2
KCNJ2,0.0,0.0,0.7382,0.1027,0.12,0.0006,0.5314,0.1107,0.17,0.0009,0.4968,0.1075,Day 7 Neuron,Rep 2
KCNJ5,0.03,0.0002,0.7052,1.0363,1.18,0.006,0.5063,1.1125,1.74,0.0082,0.4733,1.1149,Day 7 Neuron,Rep 2
KCNK3,0.24,0.0019,0.7991,9.9038,9.88,0.0521,0.5269,10.433,14.58,0.0716,0.4908,10.5095,Day 7 Neuron,Rep 2
KCNK4,0.03,0.0002,0.7658,1.0412,1.16,0.0057,0.4886,1.0903,1.69,0.0073,0.4303,1.0866,Day 7 Neuron,Rep 2
KCNMA1,0.37,0.0036,0.9661,16.6791,14.62,0.0883,0.6041,17.1853,21.38,0.1172,0.548,17.2046,Day 7 Neuron,Rep 2
KCNQ3,0.04,0.0004,0.8094,1.6278,1.74,0.0086,0.4965,1.6715,2.55,0.0115,0.4496,1.6752,Day 7 Neuron,Rep 2
KCNQ4,0.01,0.0001,1.5171,0.2346,0.22,0.0015,0.7132,0.2103,0.3,0.0016,0.523,0.1981,Day 7 Neuron,Rep 2
KCNT1,0.0,0.0,0.8688,0.1222,0.14,0.0007,0.4916,0.1273,0.2,0.0008,0.3811,0.1245,Day 7 Neuron,Rep 2
KDF1,0.01,0.0004,4.511,0.3226,0.02,0.0006,2.3661,0.0221,0.01,0.0,0.4841,0.0057,Day 7 Neuron,Rep 2
KDM3B,0.57,0.0061,1.0619,26.3288,22.15,0.1361,0.6146,26.777,32.46,0.183,0.5637,26.8653,Day 7 Neuron,Rep 2
KDM4B,0.57,0.0055,0.9763,26.9496,22.5,0.1363,0.606,28.05,33.11,0.1872,0.5654,28.2518,Day 7 Neuron,Rep 2
KDR,0.0,0.0001,2.7494,0.1564,0.08,0.0005,0.563,0.0775,0.12,0.0004,0.3725,0.0736,Day 7 Neuron,Rep 2
KIDINS220,1.6,0.0294,1.8392,158.5103,53.61,0.608,1.1342,163.1525,76.52,0.805,1.052,164.0666,Day 7 Neuron,Rep 2
KIF1A,1.77,0.0358,2.0172,204.5832,58.65,0.7926,1.3515,212.6329,79.95,0.9612,1.2023,210.6549,Day 7 Neuron,Rep 2
KIF21A,1.44,0.0241,1.6759,130.6075,49.99,0.5297,1.0597,134.7594,71.41,0.6969,0.9759,135.3846,Day 7 Neuron,Rep 2
KIF5A,1.22,0.0216,1.7663,105.2026,41.55,0.4223,1.0163,107.1245,59.16,0.5451,0.9214,107.3252,Day 7 Neuron,Rep 2
KLF13,0.88,0.0088,1.0071,54.0849,35.45,0.2478,0.699,58.0205,52.27,0.3469,0.6637,58.7108,Day 7 Neuron,Rep 2
KLHL20,0.52,0.0046,0.8909,23.7184,21.03,0.1229,0.5843,24.9395,31.14,0.1723,0.5533,25.224,Day 7 Neuron,Rep 2
KRAS,1.27,0.0182,1.4306,85.3998,45.69,0.38,0.8318,86.635,66.25,0.5063,0.7643,87.0249,Day 7 Neuron,Rep 2
LITAF,0.22,0.0029,1.3213,11.781,7.99,0.0507,0.6345,11.5676,11.73,0.0689,0.5873,11.6641,Day 7 Neuron,Rep 2
LMX1A,0.0,0.0,4.103,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
LOX,0.0,0.0,1.5745,0.0489,0.04,0.0003,0.6834,0.0387,0.05,0.0003,0.5384,0.034,Day 7 Neuron,Rep 2
LRP12,0.59,0.0059,1.0077,27.0718,23.14,0.1435,0.6199,27.8009,33.92,0.1936,0.5707,27.8896,Day 7 Neuron,Rep 2
LRRK2,0.01,0.0001,0.8409,0.22,0.25,0.0012,0.4994,0.2269,0.36,0.0016,0.4512,0.2264,Day 7 Neuron,Rep 2
LRSAM1,0.29,0.0031,1.0478,11.8592,11.21,0.0639,0.5697,11.7059,16.37,0.0835,0.5101,11.6754,Day 7 Neuron,Rep 2
LZTR1,0.24,0.0026,1.0801,9.6839,9.25,0.0514,0.5552,9.4588,13.48,0.0663,0.4921,9.4003,Day 7 Neuron,Rep 2
MAB21L2,0.38,0.0049,1.2795,23.9384,14.3,0.1101,0.7703,24.5465,20.83,0.1483,0.7119,24.692,Day 7 Neuron,Rep 2
MACF1,1.15,0.0154,1.3355,78.3606,43.63,0.3613,0.828,81.77,63.43,0.4868,0.7675,82.1691,Day 7 Neuron,Rep 2
MAGEL2,0.18,0.0015,0.8319,6.9806,7.31,0.0392,0.5355,7.2892,10.76,0.0531,0.4935,7.312,Day 7 Neuron,Rep 2
MAP1B,7.29,0.3005,4.1238,3562.1172,91.07,3.1216,3.4279,3735.511,98.92,3.4453,3.4828,3767.9282,Day 7 Neuron,Rep 2
MAP2K1,0.59,0.0064,1.0759,26.9936,22.62,0.1366,0.604,27.1644,33.22,0.185,0.5569,27.2954,Day 7 Neuron,Rep 2
MAP2K2,1.53,0.026,1.704,160.6465,54.19,0.5945,1.0971,169.2186,78.32,0.8088,1.0327,171.005,Day 7 Neuron,Rep 2
MAPK8IP3,0.42,0.0046,1.0885,18.5905,16.29,0.1011,0.6204,18.7793,23.63,0.1293,0.5472,18.6648,Day 7 Neuron,Rep 2
MATR3,0.08,0.0007,0.8582,3.1041,3.41,0.0179,0.5252,3.2212,4.99,0.0234,0.4693,3.2146,Day 7 Neuron,Rep 2
MDM4,0.96,0.0129,1.3541,61.5788,36.36,0.2961,0.8144,64.0367,52.7,0.3938,0.7473,64.1325,Day 7 Neuron,Rep 2
MECOM,0.01,0.0001,0.8037,0.4057,0.42,0.0019,0.4391,0.4096,0.63,0.0028,0.4391,0.4188,Day 7 Neuron,Rep 2
MED12L,0.15,0.0014,0.9143,5.8416,6.07,0.0337,0.5554,5.9775,8.84,0.0433,0.4899,5.9367,Day 7 Neuron,Rep 2
MED13,0.51,0.0054,1.0699,23.0145,19.48,0.1188,0.6098,23.2458,28.51,0.1584,0.5558,23.2942,Day 7 Neuron,Rep 2
MEFV,0.0,0.0,0.9661,0.0293,0.04,0.0003,0.9661,0.0332,0.04,0.0002,0.4264,0.0226,Day 7 Neuron,Rep 2
MESP1,0.24,0.0025,1.0136,10.202,9.37,0.0536,0.5721,10.1728,13.72,0.0706,0.5151,10.1756,Day 7 Neuron,Rep 2
MET,0.01,0.0001,1.0425,0.2249,0.24,0.0012,0.5145,0.2214,0.35,0.0016,0.4615,0.2207,Day 7 Neuron,Rep 2
MFAP5,0.0,0.0,0.7026,0.1515,0.18,0.0008,0.419,0.166,0.27,0.0011,0.419,0.1698,Day 7 Neuron,Rep 2
MFN2,0.58,0.0059,1.0069,26.5341,22.71,0.1371,0.6034,27.1312,33.3,0.184,0.5525,27.2161,Day 7 Neuron,Rep 2
MIR96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
MORC2,0.82,0.0095,1.164,46.5813,31.45,0.2219,0.7054,48.2185,46.2,0.3055,0.6613,48.6201,Day 7 Neuron,Rep 2
MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
MPZ,0.3,0.0028,0.9395,13.0666,11.93,0.0686,0.5754,13.4826,17.5,0.092,0.5254,13.5204,Day 7 Neuron,Rep 2
MRAS,0.64,0.007,1.0865,31.6962,24.47,0.1549,0.6333,32.1733,36.02,0.2128,0.5908,32.4285,Day 7 Neuron,Rep 2
MSX2,0.0,0.0,1.4199,0.0391,0.04,0.0002,0.5848,0.0387,0.06,0.0004,0.5848,0.0396,Day 7 Neuron,Rep 2
MTAP,0.32,0.0033,1.0402,13.3355,12.22,0.0679,0.555,13.2557,17.97,0.0914,0.5083,13.311,Day 7 Neuron,Rep 2
MTOR,0.32,0.0031,0.9479,13.3501,12.72,0.0704,0.5536,13.6431,18.69,0.0951,0.5087,13.6901,Day 7 Neuron,Rep 2
MUC1,0.06,0.0007,1.15,2.2584,2.24,0.0125,0.5571,2.1641,3.26,0.016,0.4898,2.1506,Day 7 Neuron,Rep 2
MYH10,1.23,0.0167,1.3526,82.0855,45.95,0.3823,0.8318,84.7089,66.98,0.5199,0.7762,85.2648,Day 7 Neuron,Rep 2
MYH11,0.0,0.0,0.8475,0.1027,0.11,0.0004,0.4082,0.0996,0.16,0.0007,0.4082,0.1019,Day 7 Neuron,Rep 2
MYH14,0.0,0.0001,2.1295,0.1662,0.13,0.0005,0.4309,0.1218,0.19,0.0008,0.4309,0.1245,Day 7 Neuron,Rep 2
MYH2,0.0,0.0,1.2438,0.0391,0.03,0.0001,0.4444,0.0332,0.05,0.0002,0.4444,0.034,Day 7 Neuron,Rep 2
MYH6,0.0,0.0,1.1637,0.044,0.04,0.0002,0.5044,0.0387,0.06,0.0003,0.5044,0.0396,Day 7 Neuron,Rep 2
MYH7,0.0,0.0,0.3342,0.0538,0.07,0.0002,0.3342,0.0609,0.1,0.0003,0.3342,0.0623,Day 7 Neuron,Rep 2
MYH9,0.28,0.0031,1.0932,11.8347,10.8,0.0593,0.5491,11.789,15.84,0.0791,0.4995,11.8169,Day 7 Neuron,Rep 2
MYL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
MYL3,0.0,0.0,0.7868,0.1711,0.2,0.0009,0.4711,0.1826,0.3,0.0014,0.4711,0.1868,Day 7 Neuron,Rep 2
MYLK,0.07,0.0007,0.9036,3.0259,2.92,0.0161,0.552,3.1493,4.34,0.0228,0.5253,3.1863,Day 7 Neuron,Rep 2
MYLK3,0.01,0.0001,0.6849,0.3911,0.47,0.0026,0.5489,0.4317,0.69,0.0035,0.5067,0.4301,Day 7 Neuron,Rep 2
MYO6,0.73,0.0084,1.1409,35.2256,28.01,0.1925,0.6874,35.6823,40.73,0.2542,0.6242,35.626,Day 7 Neuron,Rep 2
MYO7A,0.0,0.0,1.1471,0.132,0.14,0.0008,0.5344,0.1328,0.21,0.001,0.4947,0.1302,Day 7 Neuron,Rep 2
MYOC,0.0,0.0,0.5137,0.0049,0.01,0.0,0.5137,0.0055,0.01,0.0,0.5137,0.0057,Day 7 Neuron,Rep 2
NACC1,0.38,0.0036,0.96,16.1121,14.97,0.0812,0.5425,16.5156,22.03,0.1102,0.5004,16.5991,Day 7 Neuron,Rep 2
NAF1,0.2,0.0018,0.9145,7.6943,7.75,0.0413,0.5324,7.7652,11.41,0.056,0.4908,7.7874,Day 7 Neuron,Rep 2
NARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
NEB,0.01,0.0001,1.03,0.2151,0.22,0.0011,0.4946,0.2048,0.33,0.0017,0.4946,0.2094,Day 7 Neuron,Rep 2
NEDD4L,0.92,0.0107,1.1697,54.0458,35.06,0.2549,0.7269,56.0003,51.32,0.3471,0.6764,56.4188,Day 7 Neuron,Rep 2
NEFH,0.19,0.0017,0.9097,8.4667,7.66,0.0441,0.5758,8.8279,11.28,0.0606,0.5375,8.8853,Day 7 Neuron,Rep 2
NEFL,5.59,0.2074,3.7064,1706.1932,85.09,2.4341,2.8605,1745.2416,98.14,2.7455,2.7974,1754.369,Day 7 Neuron,Rep 2
NEK1,0.57,0.0057,0.9913,26.4412,22.51,0.1393,0.6188,27.2032,32.93,0.1859,0.5647,27.2558,Day 7 Neuron,Rep 2
NEK8,0.15,0.0013,0.8597,5.9589,6.23,0.0346,0.5556,6.1989,9.08,0.0448,0.4937,6.1688,Day 7 Neuron,Rep 2
NEXN,0.07,0.0007,0.9679,2.9184,2.68,0.0148,0.5536,2.9943,3.99,0.0212,0.5309,3.0334,Day 7 Neuron,Rep 2
NFKB1,0.09,0.0007,0.7977,3.4512,3.74,0.0184,0.4913,3.6086,5.53,0.0255,0.4609,3.6333,Day 7 Neuron,Rep 2
NFKB2,0.04,0.0003,0.8428,1.4372,1.54,0.0082,0.5363,1.4944,2.25,0.0106,0.4727,1.4884,Day 7 Neuron,Rep 2
NFKBIA,0.5,0.0052,1.055,21.587,19.03,0.1145,0.6018,21.6795,27.84,0.1519,0.5457,21.6982,Day 7 Neuron,Rep 2
NKX2-1,0.0,0.0,0.3136,0.0049,0.01,0.0,0.3136,0.0055,0.01,0.0,0.3136,0.0057,Day 7 Neuron,Rep 2
NOD2,0.0,0.0,1.0312,0.0244,0.02,0.0001,0.464,0.0221,0.04,0.0002,0.464,0.0226,Day 7 Neuron,Rep 2
NOTCH2,0.02,0.0002,1.4592,0.6062,0.57,0.0028,0.5003,0.5424,0.85,0.0043,0.5003,0.5546,Day 7 Neuron,Rep 2
NOVA2,1.13,0.0136,1.2084,87.8636,44.58,0.3789,0.8498,94.3615,65.54,0.5313,0.8106,95.5819,Day 7 Neuron,Rep 2
NPRL2,0.68,0.008,1.1795,31.9651,25.38,0.1627,0.641,31.6752,36.94,0.2122,0.5744,31.6418,Day 7 Neuron,Rep 2
NR2F2,0.03,0.0003,0.8094,1.2563,1.31,0.0065,0.497,1.3062,1.94,0.0088,0.4538,1.313,Day 7 Neuron,Rep 2
NRAS,0.64,0.0074,1.146,30.1564,23.94,0.1467,0.6126,29.882,35.05,0.1963,0.5601,29.9666,Day 7 Neuron,Rep 2
NRL,0.21,0.0019,0.9136,8.32,8.36,0.0451,0.539,8.446,12.22,0.0588,0.4811,8.4269,Day 7 Neuron,Rep 2
OPA1,0.79,0.0089,1.1269,39.4198,30.01,0.197,0.6566,40.0658,44.08,0.2695,0.6113,40.3234,Day 7 Neuron,Rep 2
OPA3,0.52,0.0048,0.9298,23.4104,20.82,0.123,0.5906,24.4137,30.66,0.1687,0.5503,24.5675,Day 7 Neuron,Rep 2
OPTN,1.07,0.0145,1.3576,67.9826,38.95,0.3118,0.8005,68.9073,56.45,0.4125,0.7307,69.1581,Day 7 Neuron,Rep 2
ORAI1,0.1,0.0011,1.0471,3.9987,3.93,0.0186,0.4724,3.8688,5.87,0.0268,0.4576,3.9333,Day 7 Neuron,Rep 2
OSBPL2,0.41,0.0042,1.0227,17.2266,15.95,0.0899,0.5638,17.2296,23.43,0.1212,0.5171,17.2895,Day 7 Neuron,Rep 2
P2RX2,0.0,0.0,1.5941,0.0098,0.01,0.0002,1.5941,0.0111,0.01,0.0,0.4493,0.0057,Day 7 Neuron,Rep 2
P2RY12,0.0,0.0,0.4465,0.0049,0.01,0.0,0.4465,0.0055,0.01,0.0,0.4465,0.0057,Day 7 Neuron,Rep 2
PACS1,0.35,0.003,0.8559,14.7922,14.12,0.0771,0.5459,15.4917,20.82,0.1058,0.5081,15.5974,Day 7 Neuron,Rep 2
PACS2,0.84,0.0103,1.2252,47.5883,31.63,0.2329,0.7364,48.5893,45.77,0.3026,0.6612,48.5465,Day 7 Neuron,Rep 2
PARN,0.31,0.0028,0.9123,13.0031,12.32,0.069,0.56,13.4162,18.16,0.0949,0.5226,13.5034,Day 7 Neuron,Rep 2
PCGF2,0.92,0.0107,1.17,52.3936,35.28,0.2483,0.7038,54.2513,51.64,0.3368,0.6522,54.5964,Day 7 Neuron,Rep 2
PCSK9,0.0,0.0002,4.6953,0.1418,0.01,0.0002,1.6482,0.0111,0.01,0.0001,0.5681,0.0057,Day 7 Neuron,Rep 2
PDGFRA,0.01,0.0001,1.1267,0.4791,0.47,0.0023,0.491,0.4705,0.71,0.0035,0.491,0.4811,Day 7 Neuron,Rep 2
PDX1,0.0,0.0,0.4387,0.0098,0.01,0.0001,0.4387,0.0111,0.02,0.0001,0.4387,0.0113,Day 7 Neuron,Rep 2
PFN1,4.84,0.1767,3.6499,1237.2712,79.78,2.0761,2.6025,1257.3669,96.78,2.4411,2.5224,1266.0234,Day 7 Neuron,Rep 2
PIEZO1,0.02,0.0002,1.1387,0.787,0.8,0.0048,0.5975,0.7638,1.15,0.006,0.5177,0.747,Day 7 Neuron,Rep 2
PIK3CA,0.31,0.0027,0.8752,13.2573,12.68,0.0728,0.5742,13.8811,18.66,0.0995,0.5334,13.9505,Day 7 Neuron,Rep 2
PIK3CD,0.06,0.0006,1.0016,2.0678,2.12,0.0111,0.5225,2.0368,3.12,0.0151,0.4847,2.0487,Day 7 Neuron,Rep 2
PIK3R1,0.49,0.0043,0.8918,23.6842,19.73,0.1184,0.6003,25.1,29.22,0.1666,0.5702,25.4051,Day 7 Neuron,Rep 2
PIK3R2,0.1,0.0007,0.7073,3.6761,4.04,0.0198,0.4892,3.9186,5.98,0.0276,0.4622,3.9503,Day 7 Neuron,Rep 2
PLAU,0.03,0.0004,1.4143,0.9875,0.84,0.0041,0.4885,0.8468,1.26,0.006,0.4771,0.8602,Day 7 Neuron,Rep 2
PLCB4,0.4,0.0038,0.9447,17.5688,15.7,0.0876,0.5582,18.0598,23.21,0.1219,0.525,18.229,Day 7 Neuron,Rep 2
PLIN1,0.0,0.0,0.7431,0.0098,0.01,0.0001,0.7431,0.0111,0.02,0.0001,0.7431,0.0113,Day 7 Neuron,Rep 2
PLN,0.0,0.0,1.6586,0.0098,0.01,0.0002,1.6586,0.0111,0.01,0.0,0.4393,0.0057,Day 7 Neuron,Rep 2
PMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
POFUT1,0.1,0.0008,0.8739,3.5685,3.78,0.0187,0.4952,3.6252,5.61,0.0263,0.4686,3.6673,Day 7 Neuron,Rep 2
POLD1,0.09,0.0008,0.8955,3.505,3.76,0.0198,0.5254,3.581,5.55,0.0272,0.4897,3.5994,Day 7 Neuron,Rep 2
POLE,0.07,0.0007,1.0604,2.5371,2.58,0.0136,0.5276,2.4574,3.78,0.0178,0.471,2.4505,Day 7 Neuron,Rep 2
POLR1B,0.18,0.0016,0.903,7.2543,7.26,0.0398,0.5483,7.494,10.68,0.054,0.5053,7.5214,Day 7 Neuron,Rep 2
POLR3B,0.16,0.0015,0.9616,6.0274,6.14,0.0319,0.5195,6.0218,9.11,0.0446,0.49,6.0839,Day 7 Neuron,Rep 2
POU3F3,0.02,0.0002,0.8775,0.7528,0.8,0.0042,0.5223,0.7693,1.17,0.0055,0.4712,0.7697,Day 7 Neuron,Rep 2
PPARG,0.0,0.0,0.7156,0.044,0.05,0.0002,0.3947,0.0443,0.07,0.0003,0.3947,0.0453,Day 7 Neuron,Rep 2
PPM1D,0.29,0.0028,0.9687,12.0938,11.49,0.0656,0.5712,12.2705,16.81,0.0871,0.5181,12.2696,Day 7 Neuron,Rep 2
PPOX,0.61,0.0068,1.1144,28.2695,23.09,0.1405,0.6086,28.2437,33.9,0.1904,0.5615,28.3933,Day 7 Neuron,Rep 2
PPP1CB,2.29,0.0552,2.4085,273.1329,62.46,0.8854,1.4174,271.0353,85.59,1.0998,1.285,271.3182,Day 7 Neuron,Rep 2
PPP1R12A,1.01,0.012,1.1847,60.8847,38.78,0.2858,0.7369,63.1954,56.93,0.3943,0.6926,63.759,Day 7 Neuron,Rep 2
PPP2CA,2.04,0.0421,2.0649,220.3091,62.81,0.803,1.2785,223.2485,88.43,1.0418,1.1781,224.2771,Day 7 Neuron,Rep 2
PPP2R1A,2.51,0.0639,2.5437,364.8192,68.39,1.1259,1.6462,371.4684,93.29,1.4297,1.5325,373.2896,Day 7 Neuron,Rep 2
PPP2R5D,0.42,0.0038,0.9207,17.8426,16.61,0.0918,0.5523,18.3919,24.54,0.1272,0.5183,18.5403,Day 7 Neuron,Rep 2
PRDM16,0.0,0.0,0.8278,0.1173,0.11,0.0005,0.4463,0.1218,0.17,0.0008,0.4463,0.1245,Day 7 Neuron,Rep 2
PRKAG2,0.55,0.0059,1.074,25.2142,21.11,0.1372,0.6499,25.5372,30.59,0.1762,0.576,25.3995,Day 7 Neuron,Rep 2
PRKG1,0.06,0.0006,1.0049,2.5859,2.48,0.0125,0.5017,2.5847,3.69,0.018,0.4867,2.6203,Day 7 Neuron,Rep 2
PROC,0.0,0.0,0.9727,0.1515,0.15,0.0007,0.4402,0.1439,0.23,0.001,0.4402,0.1471,Day 7 Neuron,Rep 2
PROK2,0.0,0.0,2.0169,0.0098,0.01,0.0,0.2043,0.0055,0.01,0.0,0.2043,0.0057,Day 7 Neuron,Rep 2
PROKR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
PROM1,0.02,0.0004,1.7957,0.8164,0.68,0.0036,0.5349,0.6476,0.99,0.0048,0.4815,0.6452,Day 7 Neuron,Rep 2
PROS1,0.17,0.0016,0.9619,6.438,6.39,0.0352,0.5512,6.3981,9.36,0.0468,0.5005,6.3951,Day 7 Neuron,Rep 2
PRPF3,0.49,0.0062,1.2558,33.0601,18.83,0.1486,0.789,34.5975,27.55,0.2037,0.7396,34.9016,Day 7 Neuron,Rep 2
PRPF31,1.15,0.017,1.4797,70.8178,40.38,0.3211,0.7952,70.3408,58.61,0.4274,0.7292,70.5899,Day 7 Neuron,Rep 2
PRPF4,0.72,0.0091,1.2532,47.6616,27.45,0.2127,0.775,49.5966,40.2,0.2921,0.7266,50.0632,Day 7 Neuron,Rep 2
PRPF8,0.97,0.0111,1.1419,56.1038,37.95,0.2761,0.7276,58.8064,55.54,0.3762,0.6773,59.1862,Day 7 Neuron,Rep 2
PRPH2,0.01,0.0001,0.7808,0.2591,0.27,0.0013,0.4918,0.2657,0.38,0.0017,0.4372,0.2603,Day 7 Neuron,Rep 2
PRSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
PSMD12,1.61,0.0285,1.7648,135.0804,53.35,0.5449,1.0214,135.6837,76.45,0.7175,0.9385,136.2958,Day 7 Neuron,Rep 2
RAB7A,2.06,0.0466,2.2671,277.8452,62.57,0.9096,1.4538,287.241,87.43,1.1867,1.3572,289.2586,Day 7 Neuron,Rep 2
RAC1,3.54,0.1089,3.0789,577.3754,73.3,1.4701,2.0058,567.0488,94.59,1.7601,1.8609,567.5549,Day 7 Neuron,Rep 2
RAC2,0.0,0.0001,1.4458,0.1564,0.15,0.0009,0.5928,0.1384,0.22,0.0011,0.5066,0.1358,Day 7 Neuron,Rep 2
RAF1,1.08,0.0131,1.2129,66.8925,41.11,0.3123,0.7597,69.422,60.18,0.4278,0.7109,69.99,Day 7 Neuron,Rep 2
RALA,1.27,0.0184,1.4526,84.7008,45.06,0.3711,0.8236,85.2236,65.27,0.4915,0.753,85.6327,Day 7 Neuron,Rep 2
RANBP2,0.66,0.0077,1.1677,31.0021,24.87,0.16,0.6433,30.8561,36.39,0.2149,0.5906,30.9231,Day 7 Neuron,Rep 2
RARB,0.01,0.0001,0.818,0.4595,0.53,0.0029,0.5447,0.4871,0.77,0.0036,0.472,0.4811,Day 7 Neuron,Rep 2
RBFOX2,2.04,0.0479,2.3519,334.3451,62.15,0.9757,1.5699,351.7039,87.24,1.2967,1.4863,355.4681,Day 7 Neuron,Rep 2
RBM20,0.08,0.0006,0.7789,3.2361,3.45,0.0185,0.5355,3.4426,5.08,0.0251,0.4949,3.4522,Day 7 Neuron,Rep 2
RDH12,0.01,0.0002,1.1069,0.5426,0.56,0.0035,0.6209,0.5313,0.79,0.0037,0.4733,0.5093,Day 7 Neuron,Rep 2
RELA,0.42,0.0039,0.9371,18.8936,16.69,0.0968,0.58,19.5708,24.59,0.1324,0.5387,19.7118,Day 7 Neuron,Rep 2
REN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
RERE,1.38,0.0211,1.5328,102.2843,49.44,0.4678,0.9463,104.8664,70.41,0.5978,0.849,104.4785,Day 7 Neuron,Rep 2
RFX3,0.32,0.0029,0.8979,13.4821,12.77,0.0722,0.5657,13.9862,18.78,0.0975,0.5194,14.0467,Day 7 Neuron,Rep 2
RFX6,0.0,0.0,0.3869,0.0293,0.04,0.0001,0.3869,0.0332,0.05,0.0002,0.3869,0.034,Day 7 Neuron,Rep 2
RFX7,0.23,0.0022,0.9344,9.3661,9.28,0.0512,0.5521,9.5529,13.57,0.0674,0.4964,9.5418,Day 7 Neuron,Rep 2
RHBDF2,0.06,0.0006,0.9591,2.4882,2.56,0.0143,0.5576,2.5294,3.72,0.0183,0.4905,2.5015,Day 7 Neuron,Rep 2
RHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
RHOBTB2,0.34,0.0032,0.9367,14.4256,13.53,0.0743,0.5495,14.7943,19.97,0.1025,0.513,14.9069,Day 7 Neuron,Rep 2
RIT1,0.52,0.006,1.1656,24.0117,19.36,0.1218,0.6289,23.7661,28.24,0.1604,0.568,23.7696,Day 7 Neuron,Rep 2
RNF43,0.01,0.0001,1.0121,0.2395,0.25,0.0013,0.5215,0.238,0.36,0.0017,0.4717,0.2377,Day 7 Neuron,Rep 2
RP1,0.0,0.0,0.4963,0.0098,0.01,0.0001,0.4963,0.0111,0.02,0.0001,0.4963,0.0113,Day 7 Neuron,Rep 2
RPE65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 2
RPL5,5.47,0.1983,3.6274,1196.38,83.34,2.1672,2.6005,1177.7001,97.08,2.3962,2.4682,1176.2028,Day 7 Neuron,Rep 2
RPS10,2.91,0.0786,2.6978,357.9168,70.15,1.1523,1.6426,346.933,91.3,1.3312,1.4581,343.9965,Day 7 Neuron,Rep 2
RRAS2,0.63,0.0077,1.2265,28.8121,22.99,0.1429,0.6216,28.1108,33.48,0.1864,0.5567,28.082,Day 7 Neuron,Rep 2
RYR1,0.03,0.0002,0.8611,1.0559,1.1,0.0063,0.5687,1.1235,1.59,0.0078,0.4876,1.1036,Day 7 Neuron,Rep 2
