Gene_Symbol,Detection_Rate_%,Mean_CPM_percell_All,Mean_CPM_percell_Only_Detected,Aggregated_CPM,Cell_Type,Replicate,Dataset,Sample_ID,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Found
NACC1,20.68,0.7156999707221985,3.460099935531616,9.535300254821777,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NAF1,19.51,0.6987000107765198,3.580399990081787,9.438400268554688,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NARS1,58.63,2.5308001041412354,4.3165998458862305,65.0801010131836,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEB,2.51,0.09350000321865082,3.7256999015808105,1.0175000429153442,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEDD4L,83.82,4.47599983215332,5.339799880981445,209.70809936523438,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEFH,2.82,0.09200000017881393,3.257699966430664,1.279099941253662,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEFL,0.29,0.009600000455975533,3.3661000728607178,0.25189998745918274,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEK1,20.29,0.7513999938964844,3.7042999267578125,10.184499740600586,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEK8,6.5,0.22120000422000885,3.400700092315674,2.4516000747680664,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NEXN,4.54,0.16329999268054962,3.600399971008301,1.8702000379562378,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NFKB1,38.17,1.5198999643325806,3.9814000129699707,24.5939998626709,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NFKB2,18.09,0.6345999836921692,3.5085999965667725,7.820099830627441,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NFKBIA,55.75,2.515199899673462,4.511600017547607,82.75530242919922,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NKX2-1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NOD2,0.09,0.0026000000070780516,3.0053999423980713,0.029100000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NOTCH2,20.86,0.7526999711990356,3.6089000701904297,9.52560043334961,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NOVA2,0.09,0.0026000000070780516,3.0315001010894775,0.029100000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NPRL2,23.71,0.8226000070571899,3.4695000648498535,10.601200103759766,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NR2F2,38.86,1.523300051689148,3.9200000762939453,26.77429962158203,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NRAS,50.3,1.9953999519348145,3.9670000076293945,34.93360137939453,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
NRL,8.16,0.2865999937057495,3.512700080871582,3.033099889755249,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
OPA1,46.25,1.8564000129699707,4.014100074768066,32.46260070800781,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
OPA3,30.19,1.107300043106079,3.668299913406372,14.913399696350098,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
OPTN,77.4,3.9065001010894775,5.046899795532227,157.11880493164062,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ORAI1,35.38,1.32260000705719,3.738600015640259,23.838199615478516,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
OSBPL2,36.69,1.396299958229065,3.8057000637054443,19.429100036621094,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
P2RX2,0.03,0.0008999999845400453,3.147900104522705,0.009700000286102295,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
P2RY12,0.11,0.003700000001117587,3.26419997215271,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PACS1,43.94,1.792199969291687,4.078999996185303,30.398500442504883,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PACS2,17.49,0.5968000292778015,3.4124999046325684,7.442200183868408,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PARN,25.05,0.9208999872207642,3.6761999130249023,12.151700019836426,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PCGF2,40.68,1.5253000259399414,3.749000072479248,24.8169002532959,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PCSK9,29.22,1.1518000364303589,3.942500114440918,21.909799575805664,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PDGFRA,8.47,0.32519999146461487,3.837599992752075,4.224999904632568,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PDX1,11.24,0.37619999051094055,3.346400022506714,4.922699928283691,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PFN1,85.65,5.799300193786621,6.770999908447266,1262.609130859375,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PIEZO1,27.05,0.9883999824523926,3.6542999744415283,15.204099655151367,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PIK3CA,40.8,1.6246999502182007,3.982300043106079,24.71030044555664,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PIK3CD,5.08,0.18219999969005585,3.587899923324585,1.909000039100647,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PIK3R1,66.5,2.98580002784729,4.48960018157959,75.69100189208984,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PIK3R2,40.86,1.5706000328063965,3.844399929046631,27.80150032043457,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PLAU,1.63,0.05790000036358833,3.5634000301361084,1.279099941253662,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PLCB4,7.56,0.2863999903202057,3.7883999347686768,6.376200199127197,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PLIN1,0.34,0.01080000028014183,3.150899887084961,0.11630000174045563,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PLN,0.09,0.003000000026077032,3.471400022506714,0.029100000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PMP2,0.03,0.000699999975040555,2.5,0.009700000286102295,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
POFUT1,28.53,1.0115000009536743,3.5453999042510986,13.430800437927246,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
POLD1,14.41,0.49480000138282776,3.434000015258789,6.230899810791016,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
POLE,12.3,0.4375,3.557499885559082,5.56220006942749,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
POLR1B,15.18,0.5303999781608582,3.4941999912261963,7.0254998207092285,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
POLR3B,18.94,0.6891000270843506,3.6373000144958496,8.69219970703125,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
POU3F3,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPARG,76.95,4.250699996948242,5.524199962615967,297.8027038574219,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPM1D,28.87,1.113700032234192,3.8571999073028564,16.153799057006836,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPOX,12.33,0.4129999876022339,3.351099967956543,5.058300018310547,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPP1CB,77.57,3.830899953842163,4.938300132751465,129.42379760742188,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPP1R12A,69.22,3.148200035095215,4.548399925231934,80.49739837646484,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPP2CA,64.19,2.815200090408325,4.385499954223633,67.27020263671875,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPP2R1A,67.93,3.1888999938964844,4.694300174713135,118.24120330810547,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PPP2R5D,18.17,0.6337000131607056,3.4869000911712646,7.907299995422363,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRDM16,22.23,0.8672999739646912,3.9022998809814453,11.357000350952148,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRKAG2,28.82,1.0805000066757202,3.7497000694274902,17.568500518798828,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRKG1,1.68,0.061000000685453415,3.6224000453948975,0.5910999774932861,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PROC,24.59,0.9158999919891357,3.7239999771118164,14.070300102233887,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PROK2,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PROKR2,0.03,0.000699999975040555,2.5102999210357666,0.009700000286102295,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PROM1,34.84,1.4530999660491943,4.17140007019043,34.71070098876953,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PROS1,47.82,1.9436999559402466,4.064799785614014,36.52280044555664,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRPF3,25.56,0.9277999997138977,3.6294000148773193,11.386099815368652,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRPF31,47.56,1.8911999464035034,3.9763998985290527,38.489898681640625,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRPF4,32.64,1.1933000087738037,3.655900001525879,17.539499282836914,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRPF8,50.41,1.993299961090088,3.9539999961853027,33.92580032348633,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRPH2,0.34,0.013399999588727951,3.904599905014038,0.12600000202655792,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PRSS1,0.83,0.031199999153614044,3.7681000232696533,0.8817999958992004,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
PSMD12,63.34,2.7411999702453613,4.3277997970581055,63.607200622558594,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RAB7A,79.66,3.9934000968933105,5.013199806213379,145.79080200195312,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RAC1,85.16,5.146900177001953,6.043499946594238,503.625,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RAC2,2.43,0.09030000120401382,3.725600004196167,1.347000002861023,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RAF1,44.37,1.729200005531311,3.897700071334839,25.70840072631836,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RALA,77.2,4.012400150299072,5.1971001625061035,206.12269592285156,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RANBP2,50.76,2.077500104904175,4.093100070953369,38.21860122680664,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RARB,36.72,1.4731999635696411,4.01200008392334,22.92729949951172,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RBFOX2,72.24,3.3069000244140625,4.577700138092041,81.37930297851562,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RBM20,1.06,0.0364999994635582,3.454400062561035,0.35850000381469727,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RDH12,11.44,0.4138000011444092,3.6171000003814697,5.678500175476074,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RELA,43.22,1.6503000259399414,3.818000078201294,27.452699661254883,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
REN,7.96,0.29190000891685486,3.66759991645813,7.1321001052856445,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RERE,76.15,3.734100103378296,4.903800010681152,118.64820098876953,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RFX3,42.0,1.750499963760376,4.168099880218506,29.603900909423828,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RFX6,4.45,0.16279999911785126,3.656899929046631,2.248199939727783,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RFX7,42.03,1.7548999786376953,4.1757001876831055,32.8114013671875,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RHBDF2,11.61,0.39800000190734863,3.427299976348877,4.903299808502197,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RHO,0.03,0.000699999975040555,2.286099910736084,0.009700000286102295,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RHOBTB2,15.12,0.5325999855995178,3.5225000381469727,8.023599624633789,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RIT1,48.42,1.936900019645691,4.000500202178955,35.088600158691406,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RNF43,53.41,2.427000045776367,4.5441999435424805,81.2145004272461,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RP1,0.09,0.003100000089034438,3.676800012588501,0.029100000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RPE65,0.11,0.0031999999191612005,2.7950000762939453,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RPL5,91.53,6.996099948883057,7.643899917602539,3369.671142578125,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RPS10,84.74,5.690800189971924,6.716000080108643,1088.2706298828125,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RRAS2,59.03,2.50819993019104,4.249100208282471,50.89350128173828,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RYR1,1.03,0.033399999141693115,3.2518999576568604,0.3488999903202057,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
RYR2,2.05,0.07419999688863754,3.611299991607666,0.7365000247955322,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SAMD9,2.6,0.09549999982118607,3.6763999462127686,1.1725000143051147,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SAMD9L,0.29,0.009999999776482582,3.506999969482422,0.12600000202655792,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SATB1,11.04,0.37220001220703125,3.370800018310547,4.69980001449585,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SCAF4,36.46,1.4146000146865845,3.879699945449829,20.204299926757812,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SCN11A,3.34,0.1256999969482422,3.7657999992370605,1.356600046157837,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SCN1B,9.07,0.3156000077724457,3.4790000915527344,3.9827001094818115,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SCN3A,0.49,0.01769999973475933,3.6405999660491943,0.17440000176429749,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SCN8A,13.89,0.5633000135421753,4.054100036621094,7.5680999755859375,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SCNN1G,0.03,0.0010000000474974513,3.613300085067749,0.009700000286102295,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SDHA,57.69,2.437299966812134,4.224800109863281,55.79679870605469,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SEC61A1,60.88,2.6359000205993652,4.3292999267578125,58.994598388671875,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SEC63,68.47,3.037100076675415,4.435400009155273,70.19660186767578,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SEMA6B,7.36,0.2680000066757202,3.6410000324249268,3.459399938583374,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SEPTIN9,75.86,3.617000102996826,4.767899990081787,107.17489624023438,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SERPINC1,38.46,1.8753000497817993,4.875999927520752,82.71649932861328,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SERPIND1,26.42,1.2446000576019287,4.710899829864502,41.668399810791016,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SERPING1,43.11,2.04830002784729,4.751299858093262,77.36750030517578,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SERPINI1,40.17,1.57260000705719,3.9147000312805176,30.049699783325195,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SETX,51.41,2.13919997215271,4.160900115966797,39.84659957885742,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SFTPA1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SFTPA2,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SFTPC,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SHANK1,0.09,0.0032999999821186066,3.8726999759674072,0.029100000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SHOC2,53.21,2.195499897003174,4.126100063323975,37.90850067138672,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SIX1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SKI,33.12,1.2473000288009644,3.765500068664551,16.870800018310547,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC17A8,0.97,0.03420000150799751,3.521199941635132,0.3294999897480011,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC1A2,0.2,0.006800000090152025,3.3903000354766846,0.06780000030994415,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC1A3,6.36,0.21699999272823334,3.4100000858306885,3.110599994659424,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC30A2,0.09,0.0034000000450760126,3.916800022125244,0.029100000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC4A3,0.83,0.02630000002682209,3.1826999187469482,0.2809999883174896,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC52A1,2.03,0.06599999964237213,3.2583000659942627,0.8140000104904175,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLC5A7,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SLFN14,0.14,0.005200000014156103,3.6291000843048096,0.048500001430511475,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMAD2,55.72,2.3269999027252197,4.176300048828125,43.325401306152344,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMAD6,14.89,0.5331000089645386,3.5792999267578125,6.599100112915039,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMAD9,14.32,0.5547000169754028,3.8731000423431396,7.664999961853027,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMARCA2,22.25,0.8420000076293945,3.783600091934204,10.85319995880127,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMARCA5,63.2,2.7462000846862793,4.3454999923706055,66.02010345458984,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMARCC1,62.23,2.754300117492676,4.426300048828125,68.89810180664062,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMARCC2,32.41,1.1871000528335571,3.6624999046325684,16.83209991455078,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMC3,71.1,3.3499999046325684,4.7118000984191895,105.4208984375,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMCHD1,70.56,3.3036999702453613,4.682300090789795,95.4301986694336,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SMO,6.85,0.23929999768733978,3.494499921798706,2.7230000495910645,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SNAP25,8.47,0.3337000012397766,3.9377999305725098,4.273399829864502,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SNCA,5.05,0.1777999997138977,3.5215001106262207,2.0350000858306885,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SNRNP200,55.75,2.3113999366760254,4.146100044250488,48.20930099487305,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SOCS1,19.57,0.7533000111579895,3.84879994392395,11.541199684143066,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SOD1,75.49,4.095099925994873,5.424499988555908,277.0653991699219,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
SOS1,65.93,2.993499994277954,4.54010009765625,74.94490051269531,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
