Dataset,Sample_ID,Cell_Type,Replicate,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Symbol,Detection_Rate_%,Mean_Log1pCPM_percell_All,Mean_Log1pCPM_percell_Only_Detected,Aggregated_CPM,Gene_Found
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CHRNB2,0.12,0.004699999932199717,4.063600063323975,0.057500001043081284,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CITED2,58.18,2.7418999671936035,4.712399959564209,81.78119659423828,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CLCN6,8.5,0.33640000224113464,3.9565000534057617,4.6020002365112305,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CLCN7,16.41,0.6535000205039978,3.9828999042510986,9.827199935913086,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CNNM2,5.89,0.22450000047683716,3.8141000270843506,3.068000078201294,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CNOT3,22.24,0.891700029373169,4.01039981842041,13.364999771118164,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COCH,11.68,0.45249998569488525,3.8759000301361084,8.043899536132812,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL10A1,0.08,0.002899999963119626,3.8194000720977783,0.03830000013113022,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL11A1,10.83,0.5250999927520752,4.849400043487549,11.725500106811523,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL11A2,0.62,0.02449999935925007,3.9883999824523926,0.3163999915122986,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL1A2,33.68,1.941499948501587,5.764699935913086,171.4626007080078,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL4A3,0.06,0.002300000051036477,3.9981000423431396,0.02879999950528145,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL4A4,0.5,0.01940000057220459,3.8889999389648438,0.258899986743927,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL5A2,28.77,1.4032000303268433,4.876500129699707,39.80720138549805,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL6A1,55.82,2.624300003051758,4.701499938964844,75.46309661865234,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL6A2,33.26,1.7244999408721924,5.185500144958496,71.09120178222656,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COL6A3,20.23,1.0499999523162842,5.189000129699707,37.95690155029297,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,COMP,1.06,0.04309999942779541,4.073599815368652,0.9395999908447266,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CPOX,16.56,0.6448000073432922,3.8935000896453857,9.63539981842041,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CRX,0.02,0.0007999999797903001,4.388999938964844,0.009600000455975533,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CSDE1,90.29,4.569900035858154,5.061500072479248,163.6967010498047,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CSNK2A1,47.26,1.985200047492981,4.2006001472473145,35.38740158081055,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CSNK2B,91.75,4.776599884033203,5.206200122833252,194.7218017578125,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CSRP3,0.31,0.012799999676644802,4.15939998626709,0.19169999659061432,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CTLA4,0.0,0.0,0.0,0.0,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CTNND1,57.45,2.5420000553131104,4.4243998527526855,57.56330108642578,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CTR9,27.77,1.1190999746322632,4.029300212860107,17.7273006439209,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CUX2,0.15,0.006399999838322401,4.1331000328063965,0.08630000054836273,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CXCR4,15.06,0.6736000180244446,4.472899913787842,16.10700035095215,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,CYFIP2,14.45,0.5716000199317932,3.957200050354004,8.465800285339355,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DCC,0.13,0.005499999970197678,4.060699939727783,0.06710000336170197,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DCTN1,29.39,1.1928000450134277,4.058300018310547,18.21619987487793,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DDR2,14.27,0.6780999898910522,4.751299858093262,14.074399948120117,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DES,14.48,0.7908999919891357,5.460599899291992,40.91939926147461,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DHX30,36.66,1.511199951171875,4.122099876403809,25.320499420166016,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DIAPH1,41.95,1.777500033378601,4.237199783325195,35.49290084838867,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DNAJB11,57.86,2.553800106048584,4.414000034332275,55.25270080566406,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DNAJB6,74.15,3.47379994392395,4.684899806976318,90.09359741210938,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DNAJC5,24.68,0.9937000274658203,4.026599884033203,15.85770034790039,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DNM1,5.44,0.21719999611377716,3.9907000064849854,2.8666999340057373,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DNM1L,29.41,1.1884000301361084,4.040800094604492,19.059900283813477,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DNM2,35.8,1.4709999561309814,4.109499931335449,25.694499969482422,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DPF2,26.14,1.061900019645691,4.0625,16.087799072265625,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DSC2,53.07,2.3798999786376953,4.484499931335449,58.8671989440918,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,DSPP,0.0,0.0,0.0,0.0,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EED,16.12,0.6406999826431274,3.9751999378204346,9.184800148010254,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EEF1A2,1.35,0.05389999970793724,4.002699851989746,0.728600025177002,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EFEMP1,11.44,0.5180000066757202,4.526599884033203,10.43120002746582,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EGFR,31.68,1.317199945449829,4.157800197601318,24.170000076293945,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EGR2,8.54,0.34630000591278076,4.055099964141846,4.918399810791016,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EIF2S3,83.23,4.120999813079834,4.951499938964844,141.80850219726562,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,ELANE,0.02,0.0008999999845400453,4.934700012207031,0.009600000455975533,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,ELOVL4,4.44,0.18870000541210175,4.246399879455566,2.511899948120117,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,ELP4,9.6,0.37209999561309814,3.876300096511841,5.138899803161621,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EMC1,18.95,0.7512000203132629,3.9651999473571777,11.303600311279297,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EPCAM,87.44,5.723899841308594,6.54610013961792,848.885498046875,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EPHB4,19.95,0.7936999797821045,3.9790000915527344,12.962300300598145,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,ETS1,11.23,0.46050000190734863,4.0995001792907715,6.9029998779296875,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,EZH2,15.64,0.6340000033378601,4.054200172424316,10.757200241088867,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,F11,0.65,0.025499999523162842,3.9022998809814453,0.33559998869895935,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,F12,29.81,1.2355999946594238,4.144599914550781,21.89780044555664,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,F2,25.12,1.0848000049591064,4.318299770355225,27.57360076904297,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,F5,2.0,0.07760000228881836,3.8796000480651855,1.1409000158309937,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FAM111B,5.37,0.20990000665187836,3.911600112915039,3.509000062942505,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FAR1,29.68,1.2201000452041626,4.111100196838379,21.878599166870117,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FBLN5,8.69,0.3718000054359436,4.276199817657471,6.059299945831299,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FBXO38,10.27,0.396699994802475,3.8619000911712646,5.5320000648498535,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGA,35.18,1.6390000581741333,4.658899784088135,62.337799072265625,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGB,67.28,3.798799991607666,5.645999908447266,440.9187927246094,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGF12,1.37,0.053599998354911804,3.922499895095825,0.7670000195503235,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGF8,0.04,0.0019000000320374966,4.894100189208984,0.03830000013113022,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGF9,2.44,0.10620000213384628,4.348800182342529,1.5052000284194946,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGFR2,14.04,0.5654000043869019,4.026400089263916,8.88759994506836,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGFR3,24.68,0.9947999715805054,4.031000137329102,16.54800033569336,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FGG,47.55,2.5248000621795654,5.310100078582764,241.0677032470703,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FHOD3,1.5,0.06390000134706497,4.2571001052856445,0.8341000080108643,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FLI1,0.5,0.0215000007301569,4.294600009918213,0.27799999713897705,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FLT4,0.08,0.0027000000700354576,3.46560001373291,0.0478999987244606,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FN1,76.86,4.043799877166748,5.261199951171875,245.99569702148438,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FOXA2,17.04,0.6992999911308289,4.103600025177002,12.703399658203125,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FOXE3,0.15,0.006099999882280827,3.988300085067749,0.07670000195503235,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FOXJ1,1.54,0.06360000371932983,4.135799884796143,0.8629000186920166,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FOXN1,0.25,0.01119999960064888,4.49370002746582,0.14380000531673431,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FTH1,99.98,8.398699760437012,8.400300025939941,6284.29931640625,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FUS,91.48,4.7316999435424805,5.172500133514404,187.6750030517578,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,FXYD2,1.96,0.08410000056028366,4.2866997718811035,1.812000036239624,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GABBR2,0.87,0.03180000185966492,3.678100109100342,0.4505999982357025,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GABRA1,0.02,0.0007999999797903001,4.2941999435424805,0.009600000455975533,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GABRB2,0.94,0.03660000115633011,3.8826000690460205,0.4984999895095825,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GABRB3,2.33,0.08799999952316284,3.7815001010894775,1.2750999927520752,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GABRD,0.02,0.000699999975040555,3.7516000270843506,0.009600000455975533,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GABRG2,0.02,0.0007999999797903001,4.091100215911865,0.009600000455975533,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GANAB,59.05,2.5834999084472656,4.375199794769287,54.48569869995117,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GARS1,0.0,0.0,0.0,0.0,False
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GBA1,0.0,0.0,0.0,0.0,False
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GDAP1,5.42,0.21299999952316284,3.9270999431610107,2.7899999618530273,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GDF2,0.0,0.0,0.0,0.0,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GFAP,0.15,0.007300000172108412,4.757999897003174,0.22050000727176666,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GFI1B,0.85,0.03139999881386757,3.706899881362915,0.4410000145435333,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GGCX,29.56,1.1885000467300415,4.020199775695801,18.542200088500977,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GJB3,13.73,0.5921000242233276,4.311600208282471,12.856800079345703,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GJB6,3.08,0.1429000049829483,4.643400192260742,3.432300090789795,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GLUD1,47.53,2.0313000679016113,4.273799896240234,40.660499572753906,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GLUL,74.48,3.5406999588012695,4.754199981689453,103.99539947509766,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GMNN,47.74,2.121799945831299,4.444499969482422,55.473201751708984,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GNAI1,21.48,0.9074000120162964,4.223299980163574,14.524999618530273,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GNAO1,0.81,0.03460000082850456,4.28380012512207,0.4505999982357025,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GNAT1,0.0,0.0,0.0,0.0,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GNB1,72.17,3.338399887084961,4.625899791717529,88.597900390625,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GNB4,7.42,0.3262999951839447,4.395599842071533,4.7170000076293945,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GP1BA,0.02,0.000699999975040555,3.5952000617980957,0.009600000455975533,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GREM1,5.15,0.23919999599456787,4.6407999992370605,5.570300102233887,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRHL2,6.85,0.2694000005722046,3.9339001178741455,3.8541998863220215,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRIA1,0.15,0.006399999838322401,4.160699844360352,0.08630000054836273,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRIA2,0.25,0.010700000450015068,4.264800071716309,0.12460000067949295,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRIA4,2.52,0.11050000041723251,4.383600234985352,1.534000039100647,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRIN1,0.15,0.005799999926239252,3.7486000061035156,0.07670000195503235,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRIN2D,0.69,0.027799999341368675,4.0183000564575195,0.3450999855995178,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GRN,83.57,4.243100166320801,5.077099800109863,172.57470703125,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GSDME,0.0,0.0,0.0,0.0,False
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GUCA1A,4.81,0.211899995803833,4.406000137329102,3.2885000705718994,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,GUCY2D,3.21,0.12319999933242798,3.8357999324798584,1.6585999727249146,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,H1-4,0.0,0.0,0.0,0.0,False
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,H3-3A,0.0,0.0,0.0,0.0,False
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,H4C5,0.0,0.0,0.0,0.0,False
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HAND1,10.41,0.5181999802589417,4.979899883270264,17.71769905090332,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HAND2,8.08,0.3589000105857849,4.442599773406982,5.790800094604492,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HBA1,0.21,0.008100000210106373,3.8213000297546387,0.11500000208616257,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HBB,0.21,0.008100000210106373,3.8094000816345215,0.17260000109672546,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HCN1,0.12,0.00430000014603138,3.6928000450134277,0.057500001043081284,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HCN4,0.27,0.010599999688565731,3.928100109100342,0.13420000672340393,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HECW2,0.85,0.035599999129772186,4.209499835968018,0.43140000104904175,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HEPACAM,0.04,0.0017000000225380063,4.383699893951416,0.019200000911951065,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HMGA2,39.7,1.7289999723434448,4.355100154876709,35.560001373291016,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HNRNPA2B1,95.67,5.38539981842041,5.629000186920166,331.89959716796875,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HNRNPD,74.32,3.557300090789795,4.786300182342529,112.72010040283203,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HNRNPDL,93.84,5.110599994659424,5.445799827575684,258.7757873535156,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HNRNPH1,62.3,2.8624000549316406,4.5945000648498535,72.53890228271484,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HNRNPR,70.74,3.3173000812530518,4.6890997886657715,90.87020111083984,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HOMER2,1.79,0.07240000367164612,4.049300193786621,0.987500011920929,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HRAS,36.24,1.5185999870300293,4.190499782562256,27.190099716186523,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HRG,0.1,0.0031999999191612005,3.288300037384033,0.0478999987244606,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HSPB1,79.8,4.358799934387207,5.461999893188477,297.260009765625,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HSPB8,22.95,1.0113999843597412,4.407599925994873,21.408899307250977,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,HTT,19.83,0.7786999940872192,3.926500082015991,11.725500106811523,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IDH2,85.65,4.437099933624268,5.1803998947143555,190.7908935546875,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IFIH1,7.79,0.3059999942779541,3.9282000064849854,4.448599815368652,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IFT140,6.56,0.2547000050544739,3.8833000659942627,3.384399890899658,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IGF2,64.94,3.7730000019073486,5.810299873352051,626.8394165039062,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IKBKB,9.56,0.3686999976634979,3.8564999103546143,5.119699954986572,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IKZF2,1.92,0.07800000160932541,4.054299831390381,1.1505000591278076,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IKZF3,0.0,0.0,0.0,0.0,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IMPDH1,29.04,1.1956000328063965,4.116700172424316,19.93239974975586,True
GSE141183,GSM4196642_HLO,iPSC-liver/hepatocyte,Dataset 2,100,5199,3459.0,IMPG1,0.04,0.0017000000225380063,4.323500156402588,0.019200000911951065,True
